head,variant,site,role,anchor,mode,mean,family_sd,family_min,family_max,families,events,positive_family_fraction
L21H23,reorder,final,target,first,raw,-0.0007124106089274088,0.0031797242609083406,-0.0060749053955078125,0.004962444305419922,20,40,0.35
L21H23,reorder,final,target,first,output,0.07963789304097493,0.05354408901072833,-0.0025806427001953125,0.15635172526041666,20,40,0.95
L21H23,reorder,final,target,last,raw,-0.000254919131596883,0.0034771368096320737,-0.005252838134765625,0.008272131284077963,20,40,0.45
L21H23,reorder,final,target,last,output,0.002709905306498208,0.0497864552792049,-0.08948516845703125,0.1360173225402832,20,40,0.55
L21H27,reorder,earlier,target,first,raw,-0.0051397154650826985,0.006103417385129616,-0.01653367943233914,0.0038840278746589785,20,1354,0.3
L21H27,reorder,earlier,target,first,output,-0.014219819968240016,0.020883209524205193,-0.05145868974573471,0.022546627991636033,20,1354,0.2
L21H27,reorder,earlier,target,last,raw,-0.003428316887348958,0.017725392348468875,-0.03850525247175141,0.03261854590439214,20,1354,0.4
L21H27,reorder,earlier,target,last,output,-0.012937452130079385,0.06910836211233923,-0.13433951711924064,0.14827343021951073,20,1354,0.4
L21H27,reorder,earlier,source,first,raw,0.013608505452333849,0.015411815933644091,-0.01625425550672743,0.038919195716763715,20,1106,0.8
L21H27,reorder,earlier,source,first,output,0.00014382728029308165,0.03416118297271148,-0.046656465530395506,0.07268638081020778,20,1106,0.5
L21H27,reorder,earlier,source,last,raw,0.018244143981837286,0.017998673606952745,-0.010422045389811197,0.06779317628769647,20,1106,0.9
L21H27,reorder,earlier,source,last,output,0.06680456684520175,0.07044154882965886,-0.08051599502563478,0.1999804202248068,20,1106,0.9
L21H27,reorder,final,source,first,raw,0.00041996737321217843,0.008212820363952562,-0.015179316202799479,0.012138684590657551,20,40,0.5
L21H27,reorder,final,source,first,output,0.004799866676330566,0.08988716439697425,-0.241790771484375,0.12951914469401044,20,40,0.6
L21H27,reorder,final,source,last,raw,-0.002684509754180909,0.015756877249742878,-0.03020477294921875,0.020800272623697918,20,40,0.45
L21H27,reorder,final,source,last,output,0.005773695309956871,0.07625406312206189,-0.10964965820312499,0.1455052693684896,20,40,0.5
L21H27,reorder,final,target,first,raw,0.0006209770838419596,0.0048449142694925685,-0.009478251139322916,0.009488423665364582,20,40,0.4
L21H27,reorder,final,target,first,output,-0.0002084414164225272,0.07250333163104813,-0.0771636962890625,0.24003092447916663,20,40,0.35
L21H27,reorder,final,target,last,raw,-0.004329212506612142,0.015310199726557458,-0.031499226888020836,0.017796198527018227,20,40,0.4
L21H27,reorder,final,target,last,output,0.01681019465128581,0.06587364226308819,-0.16126251220703125,0.13484700520833334,20,40,0.65
L22H31,reorder,earlier,target,first,raw,0.00039921544472576703,0.005763607137826582,-0.011616649683455977,0.009287637118335183,20,1354,0.55
L22H31,reorder,earlier,target,first,output,-0.0017231810813914147,0.011773422099941531,-0.02507912119229634,0.02301259113080574,20,1354,0.5
L22H31,reorder,earlier,target,last,raw,-0.0006547685400856145,0.006992557068041571,-0.009124754512377377,0.013354401962429869,20,1354,0.3
L22H31,reorder,earlier,target,last,output,0.004456274785324813,0.010255007772215108,-0.01353567967683206,0.02459858581063828,20,1354,0.65
L22H31,reorder,earlier,source,first,raw,0.002595132044046812,0.007638864851872467,-0.006704665444515371,0.019001981539603988,20,1106,0.5
L22H31,reorder,earlier,source,first,output,0.001356938720795653,0.014647866281336444,-0.017626933429552162,0.03645450933605222,20,1106,0.45
L22H31,reorder,earlier,source,last,raw,1.454893725738084e-05,0.008417961820897818,-0.009693118697362588,0.02024662803720545,20,1106,0.4
L22H31,reorder,earlier,source,last,output,-0.002113845234541471,0.01677570971422885,-0.03928267781497442,0.027120856749705775,20,1106,0.5
L22H31,reorder,final,source,first,raw,-0.00020703673362731934,0.005171289230161439,-0.009787559509277344,0.009220123291015625,20,40,0.6
L22H31,reorder,final,source,first,output,0.007696831226348878,0.02603793832745181,-0.021501382191975914,0.08121379216512044,20,40,0.55
L22H31,reorder,final,source,last,raw,0.00027541319529215497,0.006759643267273673,-0.010737101236979168,0.02198664347330729,20,40,0.4
L22H31,reorder,final,source,last,output,-0.0052337070306142175,0.028947556382064418,-0.07579676310221355,0.059015750885009766,20,40,0.4
L22H31,reorder,final,target,first,raw,-0.00013411243756612136,0.004567051384863164,-0.008513132731119791,0.006981531778971354,20,40,0.55
L22H31,reorder,final,target,first,output,-0.0007078667481740322,0.018512171085366628,-0.04366525014241536,0.03203360239664713,20,40,0.5
L22H31,reorder,final,target,last,raw,-0.002206685145696004,0.005645912660630668,-0.011801362037658691,0.009453972180684408,20,40,0.35
L22H31,reorder,final,target,last,output,0.005581667025883993,0.013905686905863709,-0.02208741505940755,0.02773157755533854,20,40,0.65
L23H17,reorder,earlier,target,first,raw,0.0010068406026732392,0.006836960427565353,-0.017248638092525425,0.011151841393223514,20,1354,0.65
L23H17,reorder,earlier,target,first,output,0.0027361015588455656,0.010354969083302773,-0.02553373002736582,0.0214350485220188,20,1354,0.7
L23H17,reorder,earlier,target,last,raw,0.0028023127159644496,0.006455098029921412,-0.007674709020876418,0.01998457155729595,20,1354,0.6
L23H17,reorder,earlier,target,last,output,0.001466167129068069,0.011830672763474475,-0.01845991043817429,0.028959924782509413,20,1354,0.55
L23H17,reorder,earlier,source,first,raw,0.004180072743669534,0.010208266505900149,-0.019412633997422678,0.021918341430307135,20,1106,0.65
L23H17,reorder,earlier,source,first,output,0.0018536959678000797,0.014169782221824691,-0.02414119944852941,0.03288247274315876,20,1106,0.6
L23H17,reorder,earlier,source,last,raw,0.0005159914484382958,0.00916263645669569,-0.013369033954761645,0.01523262292910845,20,1106,0.55
L23H17,reorder,earlier,source,last,output,0.0018340666411038105,0.01216585497496262,-0.019848690032958985,0.03642246269044421,20,1106,0.55
L23H17,reorder,final,source,first,raw,0.0019389788309733074,0.008861568718817622,-0.019090016682942707,0.017477035522460938,20,40,0.7
L23H17,reorder,final,source,first,output,0.003349677721659343,0.012510261771668916,-0.018404761950174965,0.03179554144541423,20,40,0.65
L23H17,reorder,final,source,last,raw,-0.0008288780848185224,0.010183997754629857,-0.016976038614908852,0.02254374821980794,20,40,0.45
L23H17,reorder,final,source,last,output,0.0016260420282681778,0.011619994644577386,-0.01946258544921875,0.035029729207356766,20,40,0.6
L23H17,reorder,final,target,first,raw,0.0004963994026184081,0.005459726824291583,-0.008654594421386719,0.00963147481282552,20,40,0.5
L23H17,reorder,final,target,first,output,0.0023719549179077155,0.010570249163754946,-0.02986780802408854,0.014815648396809896,20,40,0.75
L23H17,reorder,final,target,last,raw,-0.0009472211201985679,0.009656064748493197,-0.019778569539388023,0.021424134572347004,20,40,0.4
L23H17,reorder,final,target,last,output,0.00041423390309015937,0.012147385202886371,-0.020891825358072914,0.03230158487955729,20,40,0.5
L25H13,reorder,earlier,target,first,raw,-0.0019740562343400513,0.0057971882925066725,-0.01625935180646153,0.007855625656562124,20,1354,0.3
L25H13,reorder,earlier,target,first,output,0.0033153090530403336,0.05631457357548848,-0.0803239726584796,0.1505512309268238,20,1354,0.6
L25H13,reorder,earlier,target,last,raw,-0.00046420593499973094,0.006076225727198957,-0.017127612280467202,0.01265889441060741,20,1354,0.45
L25H13,reorder,earlier,target,last,output,-0.00666191764165516,0.07237819949036357,-0.09971817586787793,0.17054782661737178,20,1354,0.5
L25H13,reorder,earlier,source,first,raw,-0.001428813883830669,0.0066006843333866454,-0.015921303381522495,0.011117745848263014,20,1106,0.45
L25H13,reorder,earlier,source,first,output,0.0001197498749031696,0.10067028790038743,-0.1439839722453684,0.2748695555187407,20,1106,0.5
L25H13,reorder,earlier,source,last,raw,-0.0012212395668509107,0.007360040957829468,-0.010546627971861098,0.017210198485332985,20,1106,0.35
L25H13,reorder,earlier,source,last,output,-0.0019722565952321443,0.09265836096816826,-0.18582199559067236,0.1349549169893618,20,1106,0.5
L25H13,reorder,final,source,first,raw,-0.0019438346227010094,0.008250254015054172,-0.022368113199869793,0.011096954345703125,20,40,0.5
L25H13,reorder,final,source,first,output,0.00037110646565754953,0.07665898534100808,-0.10497029622395834,0.22359720865885416,20,40,0.5
L25H13,reorder,final,source,last,raw,-0.004379645983378093,0.013529595038282296,-0.03473154703776042,0.030590534210205078,20,40,0.2
L25H13,reorder,final,source,last,output,0.0011086503664652508,0.07027641058354941,-0.15270487467447916,0.10981369018554688,20,40,0.5
L25H13,reorder,final,target,first,raw,-0.0005587180455525716,0.0048594348291717306,-0.0094451904296875,0.009968280792236328,20,40,0.4
L25H13,reorder,final,target,first,output,0.005055629213651021,0.0454693084205339,-0.05637105305989583,0.1427313486735026,20,40,0.6
L25H13,reorder,final,target,last,raw,-0.0003753662109375,0.005458910852225599,-0.01344919204711914,0.0058366457621256505,20,40,0.55
L25H13,reorder,final,target,last,output,-0.005040069421132405,0.05514314701133794,-0.07739512125651041,0.12916795412699383,20,40,0.5
L25H18,reorder,earlier,target,first,raw,-0.0013613712681680788,0.005100713846454475,-0.011614633643108866,0.010216382115778296,20,1354,0.4
L25H18,reorder,earlier,target,first,output,-0.012865329407875315,0.07143743543055377,-0.29773692086211634,0.06495089001125762,20,1354,0.45
L25H18,reorder,earlier,target,last,raw,-0.0020674674392126505,0.00932752631292477,-0.027564740320395312,0.00957904307822871,20,1354,0.55
L25H18,reorder,earlier,target,last,output,-0.003429411602762367,0.0389543095979955,-0.07056611462643271,0.0853065124339303,20,1354,0.5
L25H18,reorder,earlier,source,first,raw,0.006428460865282341,0.014948041472212594,-0.0211431830017655,0.029882631440093555,20,1106,0.6
L25H18,reorder,earlier,source,first,output,-0.03800448340185318,0.14364027345597158,-0.35164792979205095,0.3548103703392876,20,1106,0.3
L25H18,reorder,earlier,source,last,raw,0.002974088191571539,0.010644432850126565,-0.019190579652786255,0.0176497843530443,20,1106,0.65
L25H18,reorder,earlier,source,last,output,0.0014692701121437341,0.04939785291326135,-0.058339554711250255,0.14417165435022777,20,1106,0.4
L25H18,reorder,final,source,first,raw,0.002313597997029623,0.011326938189104041,-0.017190933227539062,0.02466583251953125,20,40,0.65
L25H18,reorder,final,source,first,output,-0.07333127657572427,0.33281386883194103,-0.7953243255615234,0.8558349609375,20,40,0.45
L25H18,reorder,final,source,last,raw,0.0002605915069580077,0.010070939479064837,-0.013962745666503906,0.02581787109375,20,40,0.55
L25H18,reorder,final,source,last,output,-0.022463715076446532,0.12025276278240178,-0.22293472290039062,0.25756072998046875,20,40,0.3
L25H18,reorder,final,target,first,raw,-4.680951436360663e-05,0.00475259091511533,-0.006223996480305989,0.011274337768554688,20,40,0.4
L25H18,reorder,final,target,first,output,-0.04080656965573629,0.21722513678566632,-0.8899180094401042,0.166412353515625,20,40,0.55
L25H18,reorder,final,target,last,raw,-0.0007524808247884112,0.011664997570998795,-0.017477671305338543,0.02422332763671875,20,40,0.5
L25H18,reorder,final,target,last,output,0.004011491934458415,0.08705934185092848,-0.12242889404296875,0.21159871419270834,20,40,0.45
L26H23,reorder,earlier,target,first,raw,0.002887792949630458,0.006214236211203823,-0.00862426713039058,0.014889878955313829,20,1354,0.65
L26H23,reorder,earlier,target,first,output,0.025761128693485513,0.042765241702162046,-0.04599451042755305,0.10986453784260772,20,1354,0.75
L26H23,reorder,earlier,target,last,raw,0.0013417328968047429,0.004440526654204337,-0.01154237598567814,0.007306329409281413,20,1354,0.65
L26H23,reorder,earlier,target,last,output,0.0020296852082221195,0.023053275541232814,-0.04322695984411492,0.03993602359996123,20,1354,0.55
L26H23,reorder,earlier,source,first,raw,-0.009120149275803284,0.008724640916386976,-0.019850152437804174,0.008569744811660942,20,1106,0.2
L26H23,reorder,earlier,source,first,output,-0.021959846051607723,0.04172035365839437,-0.1115893522898356,0.026588564827328638,20,1106,0.35
L26H23,reorder,earlier,source,last,raw,-0.0006382283674803242,0.0047580711809927225,-0.010954025147975178,0.008557704167488295,20,1106,0.45
L26H23,reorder,earlier,source,last,output,-0.009826769691643172,0.02916376696785872,-0.06343331336975097,0.049313731360853756,20,1106,0.35
L26H23,reorder,final,source,first,raw,0.0007007519404093424,0.00846764293805329,-0.010857264200846354,0.020027796427408852,20,40,0.5
L26H23,reorder,final,source,first,output,0.030155738194783527,0.12197248196089563,-0.13517252604166669,0.3201090494791667,20,40,0.45
L26H23,reorder,final,source,last,raw,6.739298502604178e-05,0.006218508898861919,-0.011316935221354168,0.01100921630859375,20,40,0.4
L26H23,reorder,final,source,last,output,0.006495157877604166,0.07752981480612539,-0.10123189290364584,0.23975626627604166,20,40,0.5
L26H23,reorder,final,target,first,raw,-0.00011314551035563154,0.0041918503882041585,-0.011598587036132812,0.006954828898111979,20,40,0.45
L26H23,reorder,final,target,first,output,-0.018314655621846514,0.18330341108024784,-0.46562703450520837,0.33772532145182294,20,40,0.4
L26H23,reorder,final,target,last,raw,0.0007750829060872398,0.004249944857033947,-0.0081329345703125,0.007855733235677084,20,40,0.55
L26H23,reorder,final,target,last,output,0.005029447873433433,0.05742502557009048,-0.09398396809895834,0.15485636393229169,20,40,0.5
L27H23,reorder,earlier,target,first,raw,-0.00039232483568844964,0.0062100214482926136,-0.012938093425881151,0.0110443357437376,20,1354,0.45
L27H23,reorder,earlier,target,first,output,7.648999795080124e-05,0.024574703585098934,-0.04150210991107599,0.04780358015888869,20,1354,0.5
L27H23,reorder,earlier,target,last,raw,0.0007563798328600446,0.00828145312511445,-0.013340979814529419,0.013743372524485868,20,1354,0.5
L27H23,reorder,earlier,target,last,output,-0.0064701297523381525,0.01692669337758327,-0.03826854457962985,0.014547548158382015,20,1354,0.45
L27H23,reorder,earlier,source,first,raw,-0.0033741262266390065,0.010961002341899364,-0.03343293931749133,0.010071871937185093,20,1106,0.5
L27H23,reorder,earlier,source,first,output,0.0005110610756906666,0.025009926278335745,-0.04022391516752917,0.05073679464834708,20,1106,0.55
L27H23,reorder,earlier,source,last,raw,0.0013827719101958973,0.008322042211135784,-0.016163821021715798,0.018565183761073092,20,1106,0.55
L27H23,reorder,earlier,source,last,output,0.0027881857000776468,0.02745290882628493,-0.04751751994528965,0.0526624427901374,20,1106,0.5
L27H23,reorder,final,source,first,raw,0.0005565245946248375,0.008608350286299308,-0.02253087361653646,0.014074325561523438,20,40,0.55
L27H23,reorder,final,source,first,output,0.003873719771703086,0.01693282117674507,-0.021982828776041664,0.03106832504272461,20,40,0.6
L27H23,reorder,final,source,last,raw,0.0005206425984700521,0.007758663968467938,-0.011830647786458332,0.017222086588541664,20,40,0.45
L27H23,reorder,final,source,last,output,0.0021191279093424483,0.021019013430096413,-0.030324300130208332,0.04644521077473958,20,40,0.45
L27H23,reorder,final,target,first,raw,-0.0034327824910481775,0.007674468935698981,-0.01819737752278646,0.010013580322265625,20,40,0.3
L27H23,reorder,final,target,first,output,-0.0023917337258656823,0.01645143079762816,-0.030719757080078125,0.03768412272135417,20,40,0.35
L27H23,reorder,final,target,last,raw,0.0013987223307291665,0.007174099142270976,-0.010027567545572918,0.01216888427734375,20,40,0.55
L27H23,reorder,final,target,last,output,-0.005994160970052084,0.015592020186838631,-0.0345916748046875,0.017817179361979164,20,40,0.4
L29H5,reorder,earlier,target,first,raw,0.0010579640767206567,0.0026061919324011345,-0.003232677268166827,0.0065373499036411155,20,1354,0.7
L29H5,reorder,earlier,target,first,output,0.008735489404059426,0.03652837054599757,-0.09070323921783627,0.0702460253680194,20,1354,0.7
