head,variant,site,metric,mean,family_sd,family_min,family_max,families,events,positive_family_fraction
L21H23,corrupted,final,distractor_target_mass,0.022874038802304614,0.007874776327150747,0.01187231857329607,0.04302523502459129,20,120,1.0
L21H23,corrupted,final,distractor_target_first,0.012233369692694392,0.005016875335979773,0.0051683628698810935,0.02806682892454167,20,120,1.0
L21H23,corrupted,final,distractor_target_last,0.006013538924162276,0.0015448514667099583,0.003048975020647049,0.009397364764784774,20,120,1.0
L21H23,corrupted,final,relevant_source_mass,0.008400255325250327,0.003981023247741267,0.003519852296449244,0.020420489367097616,20,40,1.0
L21H23,corrupted,final,relevant_source_first,0.0018326954574149567,0.0011218524519217195,0.0005316551250871271,0.004696090240031481,20,40,1.0
L21H23,corrupted,final,relevant_source_last,0.0063967643916839735,0.0029114117522840654,0.0027533709071576595,0.014046602183952928,20,40,1.0
L21H23,corrupted,final,relevant_target_mass,0.05178219797089696,0.015602987899267149,0.02787146344780922,0.08439595252275467,20,40,1.0
L21H23,corrupted,final,relevant_target_first,0.02076664352789521,0.007509111267674758,0.01163719268515706,0.041926123201847076,20,40,1.0
L21H23,corrupted,final,relevant_target_last,0.019048557872883974,0.007119402729039088,0.007085923105478287,0.031841847114264965,20,40,1.0
L21H27,corrupted,earlier,self,0.0021620469984001338,0.0008544059989862114,0.0008218558019647249,0.0035376644052323375,20,2096,1.0
L21H27,corrupted,earlier,previous,0.0016552262773506018,0.0014661750246075854,0.0002528932317468474,0.0057591653457047245,20,2096,1.0
L21H27,corrupted,earlier,distractor_target_mass,0.033084260463760624,0.0060241113457875405,0.021183732404152094,0.04363458586063147,20,4413,1.0
L21H27,corrupted,earlier,distractor_target_first,0.0023583941925613473,0.0014565184155096809,0.0005313114681801391,0.004455873815930339,20,4413,1.0
L21H27,corrupted,earlier,distractor_target_last,0.020034630899544166,0.003666296496122306,0.013130920675340238,0.0268828997064856,20,4413,1.0
L21H27,corrupted,earlier,distractor_source_mass,0.010255631130035537,0.004011342935561075,0.005131094772909169,0.022628685438398577,20,3633,1.0
L21H27,corrupted,earlier,distractor_source_first,0.004730669061906147,0.00346135687028216,0.0008786843277291738,0.015672561530876077,20,3633,1.0
L21H27,corrupted,earlier,distractor_source_last,0.004602704265335282,0.0025316283623488815,0.0012892469182496553,0.011805905632182288,20,3633,1.0
L21H27,corrupted,earlier,relevant_target_mass,0.00863825280737624,0.004456504089241778,0.003187308007238698,0.02103805931545169,20,1193,1.0
L21H27,corrupted,earlier,relevant_target_first,0.0015231489326586523,0.0010677532287778427,0.0002936492891174974,0.004129841058693273,20,1193,1.0
L21H27,corrupted,earlier,relevant_target_last,0.0033515792346558654,0.0018891245500136623,0.0014409893075630743,0.007941303117071396,20,1193,1.0
L21H27,corrupted,earlier,relevant_source_mass,0.0315629563154105,0.005023658983579507,0.021191489737596523,0.03919771072224876,20,947,1.0
L21H27,corrupted,earlier,relevant_source_first,0.002008886390450836,0.0012190881674193194,0.0004927509661584395,0.005457377166163845,20,947,1.0
L21H27,corrupted,earlier,relevant_source_last,0.028847725137078457,0.0044539688886965,0.020459887586813764,0.03820031642931099,20,947,1.0
L21H27,corrupted,final,self,0.0013551417585404124,0.000929350692824974,0.0004894046433037147,0.003678701468743384,20,40,1.0
L21H27,corrupted,final,previous,4.2750421948767324e-05,2.4912656645726266e-05,1.1779568012570962e-05,0.00011161421934957616,20,40,1.0
L21H27,corrupted,final,distractor_source_mass,0.018998614259908207,0.019802045502613594,0.004675245940840493,0.09651382655526201,20,120,1.0
L21H27,corrupted,final,distractor_source_first,0.018397410739271435,0.0197514241553565,0.004093903689257179,0.09572376776486635,20,120,1.0
L21H27,corrupted,final,distractor_source_last,0.0002900492096728158,0.0005149708634977325,5.2571171181625687e-05,0.0024215787919577756,20,120,1.0
L21H27,corrupted,final,distractor_target_mass,0.06979637364080796,0.0369786462233204,0.021478056015136342,0.17426413708987334,20,120,1.0
L21H27,corrupted,final,distractor_target_first,0.0322208451621312,0.01577203633799371,0.01267135290739437,0.08213170214245717,20,120,1.0
L21H27,corrupted,final,distractor_target_last,0.0014205349264254134,0.0010309609204436246,0.000350392375063772,0.004661918132721136,20,120,1.0
L21H27,corrupted,final,relevant_source_mass,0.01028134044026956,0.007066475109702238,0.0026319260941818357,0.02794244373217225,20,40,1.0
L21H27,corrupted,final,relevant_source_first,0.009909444558434188,0.006904783028131714,0.0025050698313862085,0.027492031455039978,20,40,1.0
L21H27,corrupted,final,relevant_source_last,0.0003162233727380226,0.00020293123540843078,7.11656339262845e-05,0.0007381504110526294,20,40,1.0
L21H27,corrupted,final,relevant_target_mass,0.21311054471880198,0.10606186968522688,0.057156678289175034,0.4385676681995392,20,40,1.0
L21H27,corrupted,final,relevant_target_first,0.1489290194120258,0.09071974237512945,0.044279719702899456,0.40690551698207855,20,40,1.0
L21H27,corrupted,final,relevant_target_last,0.005863376957131549,0.007041418149518774,0.0013886441010981798,0.03330065868794918,20,40,1.0
L22H31,corrupted,earlier,self,0.007161165293501519,0.001122873761315116,0.0050313774112675505,0.010233135161540287,20,2096,1.0
L22H31,corrupted,earlier,previous,0.004276895222490789,0.0009117205754417925,0.0031332573853433132,0.0062252705936530995,20,2096,1.0
L22H31,corrupted,earlier,distractor_target_mass,0.018875396364775348,0.006441545752478411,0.009932610273081592,0.03628032753342754,20,4413,1.0
L22H31,corrupted,earlier,distractor_target_first,0.00568996712685489,0.005209038296859337,0.0019744407851601557,0.023066056855185348,20,4413,1.0
L22H31,corrupted,earlier,distractor_target_last,0.003624499936461302,0.0015473843950277219,0.001965764983950875,0.007043028616548353,20,4413,1.0
L22H31,corrupted,earlier,distractor_source_mass,0.012301950282602506,0.006624075401332391,0.005121133768025774,0.03474826707478466,20,3633,1.0
L22H31,corrupted,earlier,distractor_source_first,0.007240919887167274,0.006452946502310515,0.0016033709741265936,0.028123736663246746,20,3633,1.0
L22H31,corrupted,earlier,distractor_source_last,0.0030753851966253245,0.001594490227266578,0.0013333937173089902,0.007758854323025265,20,3633,1.0
L22H31,corrupted,earlier,relevant_target_mass,0.023976602035733346,0.01058557421217761,0.009562598984138887,0.04497845283336135,20,1193,1.0
L22H31,corrupted,earlier,relevant_target_first,0.0057372134454408375,0.005015435414356665,0.0016471585047462402,0.021303042084990263,20,1193,1.0
L22H31,corrupted,earlier,relevant_target_last,0.0027878846162678653,0.0010702011553627645,0.001091795159571448,0.005170057802325604,20,1193,1.0
L22H31,corrupted,earlier,relevant_source_mass,0.002718504588297258,0.001503748270612638,0.001246521367885061,0.00648715377641604,20,947,1.0
L22H31,corrupted,earlier,relevant_source_first,0.0017731045944503906,0.0013877913395773166,0.0005862304770562333,0.005225383118661913,20,947,1.0
L22H31,corrupted,earlier,relevant_source_last,0.0008349261593261698,0.0002886135915334151,0.0004177678936091014,0.0013228648291203626,20,947,1.0
L22H31,corrupted,final,self,0.0034444489152519963,0.0016510031144151402,0.00112885536509566,0.006282163085415959,20,40,1.0
L22H31,corrupted,final,previous,0.0026527523994445803,0.0027555320972033606,0.0005608269129879773,0.009315851959399879,20,40,1.0
L22H31,corrupted,final,distractor_source_mass,0.014473282433633963,0.018173889286863462,0.0019648393499664962,0.07706044851996315,20,120,1.0
L22H31,corrupted,final,distractor_source_first,0.011040621613271165,0.017888466495791584,0.0009688641390918443,0.07206505643504595,20,120,1.0
L22H31,corrupted,final,distractor_source_last,0.001596992146263195,0.0022705260728077244,0.00028127559198765084,0.008526899359518817,20,120,1.0
L22H31,corrupted,final,distractor_target_mass,0.04172784017476563,0.01972631103101057,0.0162539875600487,0.09310504941580196,20,120,1.0
L22H31,corrupted,final,distractor_target_first,0.015271462415209195,0.020924980765856707,0.004074431160309662,0.09024228997683774,20,120,1.0
L22H31,corrupted,final,distractor_target_last,0.00318647350941319,0.002533721091338115,0.0008433514085481875,0.01148914365330711,20,120,1.0
L22H31,corrupted,final,relevant_source_mass,0.0043237362675427,0.003060662150636847,0.0010785276390379295,0.011135552544146776,20,40,1.0
L22H31,corrupted,final,relevant_source_first,0.0035814045833831186,0.002724206324835906,0.0006713601178489625,0.009548271773383021,20,40,1.0
L22H31,corrupted,final,relevant_source_last,0.0005400805152021348,0.0001923741660484163,0.00019405475177336484,0.0008292750717373565,20,40,1.0
L22H31,corrupted,final,relevant_target_mass,0.15948675721883773,0.09145821572304232,0.03680732101202011,0.3724961578845978,20,40,1.0
L22H31,corrupted,final,relevant_target_first,0.027971612731926145,0.035485063634548994,0.0070572891272604465,0.12039918452501297,20,40,1.0
L22H31,corrupted,final,relevant_target_last,0.006181953656778205,0.0057599528919609535,0.000891957402927801,0.02558966353535652,20,40,1.0
L23H17,corrupted,earlier,self,0.004287225460015039,0.0027096446341650354,0.0011386379761601207,0.00970486164798928,20,2096,1.0
L23H17,corrupted,earlier,previous,0.0009573365367625058,0.0006339789466816593,0.0003837499034489156,0.0023732120188349587,20,2096,1.0
L23H17,corrupted,earlier,distractor_target_mass,0.0018378035195243212,0.0007339064243338457,0.0009196501833011771,0.003647351167101816,20,4413,1.0
L23H17,corrupted,earlier,distractor_target_first,0.0008174096859275813,0.00053901721039326,0.0003713259763662397,0.002132011911787747,20,4413,1.0
L23H17,corrupted,earlier,distractor_target_last,0.0003682739002799274,6.867023845267472e-05,0.00024871717622440304,0.0005539911464219822,20,4413,1.0
L23H17,corrupted,earlier,distractor_source_mass,0.0015474057385916414,0.001268580113745474,0.0007485350952265435,0.006759448727249977,20,3633,1.0
